VariantID|RemoteSystemId|SourceId|VariantUpcId|Upc
1410024|000120225|1|987939|0053163552435
1410025|000134905|1|987941|3297830123383
1410026|000138961|1|987943|3297830600242
1410027|000136934|1|987945|3297830115586
1410029|000138337|1|987948|3297830115883
1410030|000139316|1|987950|3297830600556
1410031|000138335|1|987952|3297830116392
1410032|000139006|1|987954|3297830600259
1410033|000138612|1|987956|3297830115982
1410034|000138347|1|987958|3297830115890
1410035|000138662|1|987960|3297830116286
1410036|000139313|1|987962|3297830600549
1410037|000132865|1|987964|3297830123475
1410038|000139445|1|987966|3297830600754
1410039|000137551|1|987968|3297830118587
1410040|000138832|1|987970|3297830116101
1410041|000137565|1|987974|3297830118594
1410042|000138703|1|987972|3297830116293
1410043|000138359|1|987976|3297830115807
1410044|000138267|1|987978|3297830116385
1410045|000139325|1|987980|3297830600839
1410046|000139034|1|987982|3297830600440
1410048|000133166|1|987984|3297830123482
1410049|000134722|1|987986|3297830123376
1410047|000139304|1|987988|3297830600457
1410050|000138638|1|987990|3297830115999
1410051|000139476|1|987992|3297830600648
1410052|000139329|1|987994|3297830600655
1410053|000189737|1|987996|0053163078478
1410054|000139332|1|987998|3297830600747
1410055|000190131|1|988000|0053163064761
1410056|000189288|1|988002|0053163508609
1410057|000389559|1|988004|9780319261040
1410059|000389565|1|988006|9780319261088
1410058|000389543|1|988008|9780319261019
1410060|000389557|1|988010|9780319261033
1410061|000389545|1|988012|9780319261026
1410062|000172890|1|988014|5023518802855
1410063|000173021|1|988016|5055571719702
1410065|000381048|1|988018|0733142300826
1410064|000380280|1|988020|7331423008575
1410066|000173058|1|988022|5055571719726
1410067|001008273|1|988026|5053817131653
1410068|000386333|1|988024|5024982000310
1410069|001008278|1|988028|5053817131776
1410070|000380241|1|988032|7331423201747
1410071|000056963|1|988030|0610306136282
1410072|000056970|1|988034|0610306136343
1410073|000386334|1|988036|5024982000280
1410074|000560655|1|988038|7392080357024
1410075|000056966|1|988040|0610306136299
1410076|000056971|1|988042|0610306136350
1410077|000056967|1|988046|0610306136305
1410078|000560674|1|988045|7392080357017
1410079|000549880|1|988048|7392080781218
1410080|000056973|1|988050|0610306136367
1410081|000553078|1|988052|7392080781232
1410082|000016038|1|988054|5060296803322
1410083|000049021|1|988056|5060296801755
1410084|000025566|1|988058|5060296801878
1410085|000100086|1|988060|5060296801328
1410086|000023926|1|988062|5060296801281
1410087|000020315|1|988064|5060296801298
1410088|000090701|1|988066|5060296801069
1410089|000093683|1|988068|5060296801076
1410090|000001633|1|988070|5060296803339
1410091|000170462|1|988072|5024982700463
1410092|000190641|1|988074|0883291525113
1410093|000334826|1|988076|5050978811585
1410094|000334567|1|988078|5050978811516
1410095|000170468|1|988080|5024982700470
1410096|000174277|1|988082|5060296804626
1410097|000141843|1|988084|5060296800208
1410098|000170469|1|988086|5024982700487
1410099|000170470|1|988088|5024982700494
1410100|000143863|1|988090|5060296800239
1410101|000172579|1|988092|5060296801717
1410102|000142062|1|988096|5060296800215
1410103|000130114|1|988094|5060296801243
1410104|000132135|1|988098|5060296801823
1410105|000353885|1|988100|5055279504112
1410106|000065545|1|988102|5060296801984
1410107|000354018|1|988104|5055279504129
1410108|000372738|1|988106|0768661114480
1410109|000372751|1|988108|4712511825893
1410110|000374678|1|988110|0883466003316
1410111|000372797|1|988112|4712511825909
1410112|000373414|1|988114|0883466006089
1410113|000376329|1|988116|0768661117610
1410115|000434974|1|988119|0053163509811
1410116|000425536|1|988121|0053163551339
1410117|000433209|1|988123|0053163547882
1410118|000522030|1|988125|0053163550820
1410120|000423026|1|988127|0086301564052
1410119|000767896|1|988134|0094664008755
1410121|000509753|1|988129|0100000070743
1410122|000532369|1|988131|0725882512778
1410125|000509754|1|988136|5052189374798
1410124|000587331|1|988138|0000050598519
1410126|000459957|1|988140|5060148516103
1410127|000708419|1|988142|0086301564076
1410128|000509755|1|988144|5052189374804
1410129|000836565|1|988146|5060148515540
1410130|000747519|1|988148|5060281937704
1410131|000459964|1|988150|5060148516110
1410132|000708499|1|988152|0086301564090
1410133|000509756|1|988154|5052189374811
1410134|000587034|1|988156|5027492998580
1410135|000836597|1|988158|5060148515557
1410136|000460031|1|988160|5060148516127
1410137|000708501|1|988164|0100000070751
1410138|000711354|1|988162|0086301574143
1410139|000836617|1|988166|5060148515564
1410140|000837726|1|988168|5060148523637
1410141|000105450|1|988170|8715999006736
1410142|000460051|1|988172|5060148516134
1410144|000105610|1|988175|8715999004015
1410145|000104835|1|988177|8715999050586
1410146|000837792|1|988179|5060148523620
1410148|000837836|1|988182|5060148523613
1410150|000105311|1|988185|0871599904231
1410151|000122309|1|988187|8713197314660
1410152|000122314|1|988189|8713197314677
1410153|000146631|1|988191|5017272981178
1410154|000126933|1|988193|5052071689436
1410155|000122315|1|988195|8713197314684
1410156|000146633|1|988203|5017272990057
1410158|000127894|1|988197|0502779343373
1410157|000146906|1|988199|0501727287031
1410159|001196638|1|988201|5052071278722
1410160|000126934|1|988205|5052071689443
1410161|000127159|1|988207|5052071705068
1410162|000126935|1|988209|5052071689450
1410163|000146650|1|988211|5017272990095
1410164|000126940|1|988213|5052071689474
1410165|000133986|1|988215|5034714359630
1410166|000127160|1|988217|5052071705075
1410167|000134740|1|988219|5034714343387
1410168|000155987|1|988221|5034714359074
1410169|000258467|1|988223|5052071689467
1410170|000127167|1|988225|5052071705082
1410171|000134743|1|988227|9034714259370
1410172|000124705|1|988229|0313852207188
1410173|001241677|1|988231|5034004507192
1410174|000136965|1|988233|5034004731184
1410175|000127264|1|988235|5052071705099
1410176|000127265|1|988237|5052071705112
1410177|000138947|1|988239|5034004686392
1410178|000138713|1|988241|5034004692003
1410179|000136962|1|988243|5034004804277
1410180|000119214|1|988245|5013342428758
1410181|000133672|1|988247|5013342671789
1410182|000501288|1|988249|5034004855361
1410183|000138274|1|988251|5034358210373
1410184|000138993|1|988253|5034004744801
1410185|000119216|1|988255|5013342428765
1410187|000138276|1|988257|9771473968012
1410186|001227601|1|988259|5013342078137
1410188|000124201|1|988261|5020716241004
1410189|000139016|1|988263|5034004745112
1410191|000133240|1|988266|5020716751008
1410193|000145526|1|988269|9781854585523
1410194|000159784|1|988271|5051513120193
1410195|000159888|1|988273|5051513120438
1410196|000159904|1|988275|5051513120278
1410197|000163612|1|988277|5051513119739
1410198|000147200|1|988279|5060032392707
1410199|000163542|1|988283|5051513119869
1410200|000159789|1|988281|5051513120155
1410201|000159896|1|988285|5051513120391
1410202|000168459|1|988287|5051513138068
1410203|000159909|1|988289|5051513120230
1410204|000159794|1|988291|5051513120209
1410205|000159897|1|988293|5051513120445
1410206|000159930|1|988295|5051513120247
1410207|000147523|1|988297|5020436512248
1410209|000159828|1|988299|5051513120162
1410208|000168494|1|988301|5051513138082
1410210|000159901|1|988303|5051513120407
1410211|000159935|1|988305|5051513120254
1410212|000147525|1|988307|5020436512255
1410213|000159838|1|988309|5051513120179
1410215|000147526|1|988311|5020436512262
1410214|000159936|1|988313|5051513120261
1410216|000147567|1|988315|5020436512323
1410217|000147732|1|988317|5020436772000
1410218|000147538|1|988319|5051513831211
1410219|000147527|1|988325|5032307132608
1410220|000158416|1|988321|5051513880462
1410221|000147568|1|988323|5020436512330
1410222|000158417|1|988327|5051513880479
1410223|000159357|1|988329|5051513100768
1410224|000161588|1|988331|5051513033578
1410225|000147528|1|988335|5020436653231
1410226|000158426|1|988333|5051513880486
1410227|000147539|1|988339|5051513831174
1410228|000165054|1|988337|5051513033929
1410229|000157925|1|988341|5051513878223
1410230|000157914|1|988343|5051513878254
1410231|000158429|1|988345|5051513880431
1410232|000158145|1|988347|5051513113744
1410233|000147532|1|988349|5020436653248
1410234|000157915|1|988351|5051513878261
1410235|000157939|1|988353|5051513878230
1410236|000158170|1|988355|5051513114048
1410237|000158448|1|988359|5051513880448
1410238|000158159|1|988357|5051513113768
1410239|000147540|1|988361|5051513831228
1410240|000157922|1|988363|5051513878278
1410241|000157941|1|988365|5051513878247
1410242|000158203|1|988367|5051513268277
1410243|000158171|1|988369|5051513114062
1410244|000172360|1|988371|5055053236697
1410245|000147541|1|988373|5051513831235
1410247|000158204|1|988377|5051513268253
1410246|000158454|1|988379|5051513880455
1410248|000158172|1|988375|5051513114079
1410250|000147542|1|988381|5051513831181
1410249|000158337|1|988387|5051513268666
1410251|000158175|1|988384|5051513114093
1410252|000158249|1|988386|5051513268307
1410253|000170295|1|988389|5055053249642
1410254|000158276|1|988391|5051513268314
1410255|000119328|1|988393|3138520682226
1410257|000158338|1|988400|5051513268642
1410258|000135747|1|988396|3574660219692
1410259|000135748|1|988399|5708932021982
1410260|000158334|1|988402|5051513268321
1410261|000140680|1|988404|5051522199197
1410262|000158340|1|988406|5051513268673
1410263|000140609|1|988408|5051522189228
1410264|000158347|1|988410|5051513268697
1410265|000143161|1|988412|5051522175313
1410266|000141270|1|988414|5051522185749
1410267|000112737|1|988416|4046051048994
1410269|000113027|1|988418|4046051049236
1410270|000143170|1|988420|5051522175320
1410271|000158349|1|988422|5051513268703
1410268|000112663|1|988424|4046051023182
1410272|000124834|1|988426|0013658120181
1410273|000147888|1|988428|0037447915710
1410276|000117239|1|988433|5031863050067
1410275|000158350|1|988434|5051513268710
1410274|000141275|1|988431|5051522185756
1410277|000132602|1|988436|5031863055604
1410278|000133070|1|988438|9031863005070
1410279|000141279|1|988440|5051522185763
1410280|000132382|1|988442|0503186305150
1410281|000133172|1|988444|5031863070409
1410282|000133241|1|988446|0503186375110
1410283|000133242|1|988448|5031863755207
1410285|000134691|1|988450|0038739108056
1410284|000117862|1|988452|5031863742603
1410286|000147830|1|988454|0038739070384
1410287|000168831|1|988456|0038739012599
1410288|000132631|1|988458|0040818565018
1410289|000106158|1|988460|8715999038638
1410290|000119378|1|988466|5390459070484
1410291|000106241|1|988462|8715999038652
1410292|000106143|1|988464|8715999032407
1410293|000106523|1|988468|8715999092050
1410294|000105982|1|988470|8715999052726
1410295|000106484|1|988472|8715999045629
1410296|000106332|1|988474|8715999037648
1410297|000106028|1|988476|8715999052627
1410298|000106524|1|988478|8715999004404
1410299|000106461|1|988480|8715999088954
1410300|000106411|1|988482|8715999037655
1410301|000106527|1|988484|8715999039024
1410302|000171266|1|988486|5060063226514
1410303|000117765|1|988488|6939236321679
1410304|000171306|1|988490|5060063221519
1410305|001232951|1|988492|5023518777092
1410306|000106483|1|988494|8715999088916
1410307|001246201|1|988496|5023518803173
1410308|001269826|1|988498|5023519016053
1410309|000134353|1|988500|5023518583761
1410311|000134336|1|988502|5023518583709
1410310|000134340|1|988504|5023518583723
1410312|000171198|1|988506|7315081402722
1410313|001204215|1|988508|0610306100948
1410314|001204216|1|988510|0610306100962
1410315|001204217|1|988512|0610306100993
1410316|001204218|1|988514|0610306101013
1410317|001204213|1|988516|0610306100924
1410318|000133005|1|988518|0883291057348
1410319|000143926|1|988520|0080078915161
1410320|000133008|1|988522|0883291056341
1410321|000134098|1|988524|5055053233399
1410322|000176499|1|988526|5029476003860
1410323|000133011|1|988528|0883291055344
1410324|000176496|1|988538|5029476006939
1410325|000176481|1|988530|5029476006885
1410326|000176328|1|988534|5029476007882
1410327|000176349|1|988532|5029476007943
1410328|000176179|1|988536|5029476008032
1410329|000176284|1|988540|5029476007691
1410330|000176414|1|988542|5029476007851
1410331|000176402|1|988544|5029476007684
1410332|000176413|1|988546|5029476007912
1410334|000176407|1|988548|5029476007936
1410333|000176389|1|988550|5029476007899
1410335|000176177|1|988552|5029476007950
1410336|000175921|1|988554|5029476008018
1410337|000176381|1|988556|5029476007905
1410338|000175712|1|988558|5029476006212
1410339|000176424|1|988560|5029476008186
1410340|000176163|1|988562|5029476007639
1410341|000135556|1|988564|5019041012229
1410342|001227591|1|988566|5019041085469
1410343|000135541|1|988568|5019041019501
1410344|000135482|1|988570|0501904108549
1410345|001227590|1|988572|5019041085452
1410346|000148131|1|988576|5055159853521
1410347|000148688|1|988574|0505515985198
1410348|000153052|1|988578|5055159814829
1410349|000132620|1|988580|5031367526631
1410350|000119689|1|988582|0038739107219
1410351|000109236|1|988584|0489518080260
1410352|000108822|1|988586|5055794202708
1410353|000540448|1|988588|0886798533490
1410354|000362681|1|988590|5051522360160
1410355|000431824|1|988592|5034004934622
1410356|000362777|1|988594|5051522360177
1410357|000362781|1|988596|5051522360184
1410358|000431825|1|988598|5034004934639
1410359|000356315|1|988600|5051522262051
1410360|000342688|1|988602|0605284000182
1410361|000362783|1|988604|5051522360191
1410362|000356687|1|988606|5013008000236
1410363|000356661|1|988608|5013008000212
1410364|000356327|1|988610|5051522262082
1410365|000431826|1|988612|5034004934776
1410366|000356688|1|988614|5013008000243
1410367|000356699|1|988616|5013008000250
1410368|000342708|1|988618|0605284000304
1410369|000356331|1|988620|5051522262068
1410370|000535448|1|988622|5034004934868
1410371|000356738|1|988624|5013008000298
1410373|000540181|1|988627|5034004934578
1410374|000356761|1|988629|5013008000311
1410375|000540182|1|988631|5034004934714
1410376|000357528|1|988633|5013008001288
1410377|000357563|1|988635|5013008001295
1410378|000357746|1|988637|5013008002360
1410379|000540183|1|988639|5034004934585
1410380|000358572|1|988641|5013008829110
1410381|000358527|1|988643|5013008006030
1410382|000358526|1|988645|5013008006023
1410383|000358476|1|988647|5013008054123
1410384|000540184|1|988649|5034004934721
1410385|000358154|1|988651|5013008003879
1410386|000540186|1|988653|5034004934592
1410387|000358552|1|988655|5013008829011
1410388|000358651|1|988657|5013008829615
1410389|000540187|1|988663|5034004934738
1410390|000358556|1|988659|5013008829028
1410391|000356770|1|988662|5013008000359
1410392|000358534|1|988665|5013008006054
1410393|000358380|1|988667|5013008004982
1410394|000358310|1|988671|5013008004647
1410395|000358565|1|988669|5013008829080
1410396|000358669|1|988673|5013008083222
